1722,I'm So Into You,SWV,278.467,99.018,0.596
1747,I Want It That Way,Backstreet Boys,213.027,99.035,0.486
1716,Popular Song,MIKA,200.613,99.05,0.852
1307,Ruin,Altered Perceptions,267.6,99.131,0.183
912,Heaven,Ebo Taylor,370.813,99.223,0.682
320,Who Is He (And What Is He to You?),Bill Withers,194.04,99.346,0.949
88,Everybody Likes Something Good,Ify Jerry Crusade,206.24,99.407,0.76
1725,Wifey,Next,243.159,99.581,0.717
1721,Too Close,Next,258.113,99.717,0.717
1572,I Got It Bad And That Ain't Good,Oscar Peterson Trio,308.893,99.757,0.189
275,Apathy,Shlohmo,325.5,99.797,0.0647
1493,Hunter,Galantis,183.229,99.831,0.648
102,Leave A Trace,CHVRCHES,237.48,99.86,0.267
1552,Good Morning.Goodbye,Dan Cray Trio,336.373,99.873,0.108
169,Wu-Tang Forever,Drake,217.693,99.876,0.337
571,All Gold Everything,Trinidad James,187.847,99.882,0.62
1996,Paris - Pegboard Nerds Remix,The Chainsmokers,174.24,99.889,0.129
1693,Cold,Maroon 5,234.308,99.909,0.482
973,Gonna Die,Autre Ne Veut,175.48,99.935,0.354
1098,Vente Pa' Ca,Ricky Martin,259.196,99.935,0.521
568,Stomp - Dirty,5kinAndBone5,181.8,99.938,0.568
238,You're the Best,Wet,175.333,99.946,0.266
1281,Parachute,Joshua Micah,200.481,99.948,0.0484
1795,Starving,Hailee Steinfeld,181.88,99.953,0.519
1145,No Vacancy,OneRepublic,223.19,99.954,0.483
763,Platoon,Jungle,190.33,99.96,0.696
1995,Aquaman,WALK THE MOON,240,99.964,0.714
1694,It Ain't Me (with Selena Gomez),Kygo,220.781,99.968,0.5
135,Don't Move,Phantogram,258.187,99.977,0.492
1143,The Cure,Lady Gaga,211.364,99.977,0.539
1169,It Ain’t Me (with Selena Gomez),Kygo,220.781,99.983,0.497
16,Char,Crystal Castles,188.333,99.988,0.317
226,Bless My Soul,Nightmares On Wax,356.56,99.989,0.499
788,All We Need (feat. Shy Girls),ODESZA,211.2,99.989,0.302
1772,Don't Love You No More (I'm Sorry),Craig David,244.16,99.99,0.586
1171,The One,The Chainsmokers,177.573,99.991,0.157
10,Digital Animal,Honey Claws,226.84,99.994,0.386
176,Let Me Show You Love,Cut Copy,355.881,99.995,0.381
384,Childs Play (feat. Chance the Rapper),SZA,216.234,99.995,0.218
498,Mi Swing es Tropical,Nickodemus,222.92,99.995,0.968
162,Hercules Theme 2014,Hercules & Love Affair,176.361,99.996,0.767
369,Buffalo,Toro y Moi,197.963,99.999,0.602
431,Second Song,TV On The Radio,260.467,99.999,0.383
1410,No Role Modelz,J. Cole,292.987,100,0.471
1943,Jenny from the Block - Track Masters Remix,Jennifer Lopez,187.84,100,0.954
677,Hold On  We're Going Home,Drake,227.027,100.002,0.346
936,By Design,Kid Cudi,257.053,100.004,0.426
1392,Dangerous,Clazziquai Project,223.333,100.004,0.718
479,Love In Motion - feat. Mayer Hawthorne,Sebastian,185.84,100.006,0.484
718,Hold On  We're Going Home,Drake,227.88,100.006,0.287
980,Finally Moving,Pretty Lights,277.975,100.01,0.535
1886,Why I'm Here,Oleander,238.093,100.01,0.474
1215,Turn Down for What,DJ Snake,213.733,100.014,0.0953
1490,1-800-273-8255,Logic,250.173,100.015,0.38
272,So Destroyed (channeling Rage Peace),Prince Rama,153.973,100.018,0.554
1928,Hips Don't Lie,Shakira,218.093,100.024,0.767
1337,The Call of Mighty,Crucify Me Gently,252.005,100.03,0.134
1743,Quit Playing Games (With My Heart),Backstreet Boys,232.027,100.031,0.893
495,Function - feat. YG  IAmSu & Problem,E-40,259.2,100.032,0.36
917,You Are the Right One,Sports,172.507,100.034,0.835
1136,This Ain't A Scene  It's An Arms Race,Fall Out Boy,212.04,100.034,0.376
418,Cry Like A Ghost,Passion Pit,263.213,100.036,0.319
367,Norf Norf,Vince Staples,183.159,100.039,0.113
28,Char,Crystal Castles,188.333,100.04,0.32
1140,Attention,Charlie Puth,211.475,100.041,0.758
1398,귀가 Return Home,카우칩스 The CowChips,319.36,100.042,0.378
1149,1-800-273-8255,Logic,250.2,100.048,0.361
1252,Brand New Life,Colton Dixon,220.84,100.071,0.507
918,Let Me Try,Kaleidoscope,207.813,100.089,0.39
1597,8 Fantasiestücke  Op.12 : 1. Des Abends,Robert Schumann,221.173,100.189,0.0857
248,Glad I Met You,D. Gookin,202.349,100.215,0.56
1319,Rope,Obscure of Acacia,192.011,100.221,0.102
189,N.O. Bounce,Big Freedia,246.521,100.262,0.337
1288,More Than Conquerors (Radio Version),Steven Curtis Chapman,234.199,100.304,0.416
1832,Man In The Mirror,Michael Jackson,319.307,100.338,0.268
812,Damn Son  Where'd You Find This? - Future of TRAP Mix,Trendsetter,216.728,100.344,0.0373
814,Damn Son Where'd You Find This? (feat. Kelly Holiday) - Markus Maximus Remix,Markus Maximus,216.728,100.344,0.0373
1517,Jackie Gets Out,Terence Blanchard,176.297,100.449,0.15
288,I Want You - Single Version,Marvin Gaye,216.52,100.518,0.769
1357,Skrillex Orchestral Suite By Varien - Bonus Track,Skrillex,414.747,100.831,0.0622
184,Billie Holiday,Warpaint,405.027,100.878,0.264
784,dance yrself clean - live at madison square garden,LCD Soundsystem,588.52,100.894,0.372
935,We Out Here,Ezale,156.879,100.959,0.608
1501,History,Olivia Holt,203.992,100.968,0.501
511,Slow Down,Clyde Carson,220.987,100.997,0.161
779,Accelerate,Jungle,184.538,101.029,0.49
1148,Stay (with Alessia Cara),Zedd,210.091,101.384,0.535
896,Mary Jane (Jamie Xx - Girl Remix),Jamie xx,237.672,101.534,0.635
654,Wakin on a Pretty Day,Kurt Vile,570.733,101.698,0.529
1361,이대로 있어줘요 Stay With Me,도시총각 Dosichonggak,193.217,101.78,0.198
259,Better,Banks,186.369,101.797,0.151
1167,Touch,Little Mix,213.307,101.821,0.521
1074,Star Of The Show,Thomas Rhett,181.2,101.958,0.652
1488,High Without Your Love,Loote,191.24,101.959,0.777
1579,Safe,Bay Ledges,185.588,101.966,0.89
1924,Jump,Kris Kross,195.107,101.972,0.461
1158,Obsession (feat. Jon Bellion),Vice,221.983,101.999,0.441
1875,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,198.76,102,0.687
2011,Hey Baby - Steve Aoki Remix,Dimitri Vegas & Like Mike,206.013,102.003,0.442
1878,Semi-Charmed Life,Third Eye Blind,268.36,102.026,0.735
1791,Best Friend,Jason Chen,233,102.029,0.531
1486,No More Sad Songs (feat. Machine Gun Kelly),Little Mix,225.253,102.032,0.706
1086,Chantaje,Shakira,195.613,102.033,0.913
1339,Bastard Son,God Of Nothing,194,102.035,0.372
1200,Classic,MKTO,175.427,102.071,0.767
1336,Solicitude,Belie My Burial,210.426,102.076,0.448
862,Ole,The Funkees,265.827,102.099,0.927
310,Beautiful Life (feat. Action Bronson & Joey Bada$$),Statik Selektah,201.848,102.128,0.464
1516,Vid Frösö kyrka (At Frösö Church) - From Frösöblomster (Frösö Flowers) (arr. J. Ekberg  P.V. Johansson and L. Simonsson),Trio X of Sweden,297.653,102.186,0.159
1595,Lyric Pieces  Book I Op. 12: I. Arietta,Edvard Grieg,82.293,102.271,0.183
1675,Calm Down,G-Eazy,127.427,102.315,0.4
1906,Fantasy,Mariah Carey,243.493,102.358,0.82
923,Said So What,French Kicks,258.44,102.428,0.104
505,Sleeping Ute,Grizzly Bear,275.286,102.532,0.262
239,Estrelar,Marcos Valle,313.493,102.652,0.797
775,The Devil Is A Lie,Rick Ross,311.92,102.831,0.615
250,You Know I'm No Good - Ghostface UK Version,Amy Winehouse,202.733,102.833,0.807
236,Dangerous (feat. Joywave),Big Data,280.427,102.96,0.952
1146,Most Girls,Hailee Steinfeld,204.4,102.974,0.384
1293,Love Broke Thru,tobyMac,237.146,102.984,0.558
1484,Young,The Chainsmokers,224.773,103.006,0.443
1043,Somethin' I'm Good At,Brett Eldredge,217.28,103.009,0.466
1955,Macarena,Los Del Rio,249.382,103.018,0.966
890,All I Wanna Do,The Beach Boys,156.467,103.068,0.309
484,Bop Gun (One Nation) - Radio Edit,Ice Cube,287.2,103.072,0.82
811,Tupelo,Steve Cropper,360.867,103.081,0.411
1702,Fast Car (feat. Kina Grannis),Kina Grannis,304.293,103.087,0.508
921,Obi Agye Me Dofo,Vis à Vis,590.707,103.118,0.698
1894,Hey Leonardo (She Likes Me For Me),Blessid Union Of Souls,208.493,103.119,0.596
478,Embody,Sebastian,225.627,103.127,0.709
1909,My Own Worst Enemy,Lit,169.027,103.408,0.713
305,Night on Bald Mountain,Modest Mussorgsky,659.56,103.459,0.0933
960,For Free,DJ Khaled,183.695,103.521,0.467
1096,Me Enamoré,Shakira,225.813,103.637,0.929
987,Hood Pass Intact,Dâm-Funk,301.24,103.693,0.457
528,Hood Pass Intact feat. MC Eiht,Dâm-Funk,286.213,103.709,0.62
1966,I'd Do Anything For Love (But I Won't Do That),Meat Loaf,322.933,103.72,0.298
1880,Two Princes,Spin Doctors,256.733,103.731,0.83
758,1977,Ana Tijoux,201.987,103.848,0.593
1598,"String Quartet No. 5 in C Major  Op. 29  ""Serenade"": II. Ballata: Allegretto scherzando",Wilhelm Stenhammar,455.307,103.861,0.205
1997,Quit You - Wuki Remix,Lost Kings,259.889,103.963,0.186
939,The Winner Is - from Little Miss Sunshine,DeVotchKa,185.804,103.966,0.124
1244,Old Church Choir,Zach Williams,176.453,103.999,0.638
1918,(You Drive Me) Crazy,Britney Spears,198.067,104.001,0.962
1264,Battles,The Afters,235.733,104.012,0.435
1170,Mama,Jonas Blue,184.134,104.02,0.537
1114,Andas En Mi Cabeza,Chino & Nacho,247.493,104.029,0.524
768,Elevate,St. Lucia,308.36,104.03,0.721
1960,Grandad,Clive Dunn,204.827,104.058,0.575
1746,The Call,Backstreet Boys,203.6,104.202,0.732
1519,Leave Me Here,Triosence,243.013,104.311,0.171
1844,Ain't Nobody,Chaka Khan,281.773,104.315,0.813
12,Donme Dolap - Baris K Edit,Modern Folk Üçlüsü,324.88,104.322,0.642
1087,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,Pitbull,194.942,104.563,0.507
48,Right Place Wrong Time,Dr. John,175.24,104.593,0.832
468,How Do You See Me Now,Zdar,259.68,104.63,0.718
469,See Me Now,Cassius,231.747,104.651,0.769
883,Middle,DJ Snake,220.573,104.764,0.231
1082,Me Rehúso,Danny Ocean,205.741,104.827,0.471
1959,Touch Me (I Want Your Body),Samantha Fox,222.029,104.851,0.728
1965,MMMBop,Hanson,267.947,104.881,0.627
1760,MMMBop,Hanson,267.947,104.889,0.641
172,Ego Free Sex Free,Autre Ne Veut,243.48,104.89,0.326
1981,Shape of You (Major Lazer Remix) [feat. Nyla & Kranium],Ed Sheeran,192,104.891,0.347
1390,장가갈 수 있을까 Can I Get Married?,Coffeeboy,222.307,104.968,0.818
1403,Run,Okdal,177.09,104.98,0.284
428,It's Not My Fault  I'm Happy,Passion Pit,305.68,104.981,0.291
1025,Craving You,Thomas Rhett,227.373,104.986,0.502
434,Midnight City,M83,245.013,104.996,0.331
977,Something About You - ODESZA Remix,Hayden James,343.8,105.004,0.106
126,Midnight City,M83,241.44,105.009,0.299
1210,Somebody,Natalie La Rose,189.907,105.013,0.758
76,Capitol,TR/ST,293.533,105.018,0.297
1277,Fearless,Jasmine Murray,183.413,105.02,0.841
746,White Rabbit,Jefferson Airplane,155.04,105.029,0.297
1876,Bath Salts,Travis Hayes,152.869,105.034,0.667
952,Bambi,Jidenna,250,105.045,0.194
497,Search Party,Small Black,172.52,105.128,0.707
409,More Bounce To The Ounce,Zapp,311.12,105.266,0.845
956,You Are My Special Angel,The Vogues,186.426,105.624,0.313
1515,The Shadow of Your Smile,Scott Hamilton,388.347,105.854,0.23
407,I Wish,Stevie Wonder,253.747,105.909,0.919
1707,Strong Enough,Kina Grannis,195.167,105.932,0.566
376,Omen - Radio Edit,Disclosure,196.817,105.967,0.664
841,Too Bad I Have To Destroy You Now,Kid Cudi,377.893,105.976,0.0944
129,Hercules Theme,Hercules & Love Affair,269.817,105.993,0.886
214,Operate,ASTR,215.518,105.997,0.468
1480,Bon Appétit - MUNA Remix,Katy Perry,201.387,106.002,0.41
1369,Loop,NELL,238.895,106.015,0.327
86,I'm In Love,Fool's Gold,275.533,106.034,0.853
1175,Bon Appétit,Katy Perry,227.292,106.035,0.54
70,I Ain't Trippin off Nothin,Ezale,134.062,106.059,0.251
257,Flashlight,Parliament,267.8,106.077,0.824
1496,Ciao Adios,Anne-Marie,200.105,106.083,0.462
1783,So Close,Jon McLaughlin,226.84,106.259,0.153
73,Spooky,Dusty Springfield,155.133,106.446,0.967
50,Odofo Nyi Akyiri Biara,Ebo Taylor,576.888,106.714,0.93
1420,Santorini Greece,Rick Ross,332.6,106.926,0.393
208,Look at You,George McCrae,279.8,106.963,0.973
1560,All The Way,Bob Berg,335.333,106.974,0.19
247,Crown Violet - Bonus Track,Azizi Gibson,187.617,107.007,0.104
1939,Because We Want To,Billie Piper,226.333,107.024,0.853
1020,Shutdown,Skepta,188.875,107.039,0.822
74,Pick Up The Pieces,Average White Band,239.908,107.234,0.887
1556,The Man I Love,Marcus Roberts,341.667,107.327,0.134
227,Heaven And Hell Is On Earth,20th Century Steel Band,313.147,107.363,0.567
277,Last Chance to Dance,Ekkah,222.573,107.434,0.729
1568,I Have Dreamed,Christian McBride,507.533,107.436,0.152
1571,Old Folks,Xavier Davis,482.187,107.506,0.125
1935,Whenever  Wherever,Shakira,197.027,107.647,0.859
342,Today,Tom Scott,199.053,107.651,0.627
296,I'm Ya Dogg,Snoop Dogg,278.147,107.699,0.522
212,Every 1's A Winner - Single Version,Hot Chocolate,289.267,107.826,0.93
929,Giant,The The,574.8,107.83,0.921
1818,Photograph (feat. Bea Miller),Boyce Avenue,260.187,107.946,0.331
1384,My eyes,10cm,157.001,107.984,0.729
317,Ambling Alp,Yeasayer,235.44,107.986,0.42
1635,Light It Up (feat. Nyla & Fuse ODG) [Remix],Major Lazer,166.138,107.991,0.763
412,Pyramids,Frank Ocean,592.92,107.998,0.173
1582,Hideout,Parcels,266.455,107.999,0.85
1129,Young And Menace,Fall Out Boy,223.8,108.001,0.301
1921,Remember the Time,Michael Jackson,239.227,108.002,0.808
879,Apollo Throwdown (Star Slinger Remix),The Go! Team,255.333,108.006,0.492
1920,Everybody (Backstreet's Back) - Radio Edit,Backstreet Boys,225.253,108.006,0.616
101,Slumlord,Neon Indian,315.595,108.009,0.805
1247,I Have This Hope,Tenth Avenue North,204.8,108.009,0.0974
740,Razor,ASTR,218.356,108.03,0.66
1133,Immortals,Fall Out Boy,189.387,108.038,0.532
564,See Blind Through,Canyons,264.213,108.049,0.675
1841,"When Will My Life Begin - From ""Tangled""/Soundtrack Version",Mandy Moore,152.333,108.054,0.455
219,They Come in Gold,Shabazz Palaces,202.71,108.066,0.422
785,Running Up That Hill (A Deal With God),Kate Bush,303.56,108.166,0.182
1788,Almost Is Never Enough,Nathan Sykes,327.773,108.196,0.354
107,Why Don't They Let Us Fall in Love,The Ronettes,159.253,108.212,0.855
454,Do It Roger,Zapp,317.467,108.274,0.717
1328,Hear Me Out,Risking It All,149.278,108.347,0.316
852,I'll Be Good,Rene & Angela,321.067,108.398,0.744
946,The Spirit Blossoms All Over the Land,Onra,142.584,108.438,0.635
188,Man I Need,Jagwar Ma,216.827,108.496,0.389
324,"I'll Be Good - 12"" Mix",Rene & Angela,446.307,108.567,0.726
387,Outro,M83,247.027,108.915,0.0795
523,Outro,M83,247.027,108.943,0.0778
1518,Romance / Hommage à Milhaud,Enrico Pieranunzi,285.601,108.962,0.171
167,Dark Matter,Feathers,237.12,108.99,0.752
695,Holding On - Jerome LOL Remix,Classixx,294.011,108.991,0.668
750,Viol - Original Mix,Gesaffelstein,343.878,108.993,0.199
57,Loud Places,Jamie xx,283.067,109.013,0.176
300,The River,Son Little,273.949,109.014,0.549
600,Can't Seem To Make You Mine,Sky Saxon & The Seeds,219.618,109.278,0.645
1570,Dreamsville,David Halliday,477.173,109.374,0.121
1684,The Devil's Bleeding Crown,Volbeat,238.653,109.552,0.247
911,Ohye Atar Gyan,Ebo Taylor,261.853,109.554,0.872
165,Papi Pacify,FKA twigs,293.91,109.67,0.211
1380,Ki-dult,SBGB,175.792,109.689,0.286
526,Don't Owe You a Thang,Gary Clark Jr.,213.853,109.721,0.376
1441,Midnight Sun,Dirtcaps,185.726,109.774,0.523
1690,She Hates Me,Puddle Of Mudd,216.76,109.781,0.615
1750,I'll Be Missing You (feat. 112),Diddy,301.52,109.878,0.919
1883,Good,Better Than Ezra,185.093,109.95,0.78
333,Swingin' Party,Kindness,237.853,109.953,0.458
1376,Black Out,PALGOU,237.588,109.961,0.397
26,This Ready Flesh,TR/ST,205.16,109.977,0.795
20,C O O L - Radio Edit,Le Youth,214.347,109.982,0.763
934,We Want Some Pussy,Ezale,162.815,109.988,0.562
1580,Second Nature,Stalking Gia,246.61,109.989,0.879
359,Two Brothers,Hanni El Khatib,347.613,109.99,0.457
284,Fried Neck Bones And Some Home Fries - Dan The Automator Remix,Willie Bobo,270.52,109.998,0.244
1341,Drown Me in Blood,Carnifex,258.868,110.005,0.17
1901,Hollaback Girl,Gwen Stefani,199.853,110.007,0.903
1910,Wannabe - Radio Edit,Spice Girls,173.027,110.008,0.876
27,Lose My Mind,A-Trak,199.5,110.016,0.598
1847,Un-Break My Heart,Toni Braxton,270.333,110.018,0.123
1391,Sneakers,Humming Urban Stereo,232.944,110.023,0.825
1352,Bangarang (feat. Sirah),Skrillex,215.253,110.026,0.566
158,Alright,Kendrick Lamar,219.333,110.037,0.581
1205,The Monster,Eminem,250.189,110.038,0.602
2014,Candy,Dillon Francis,182.182,110.041,0.867
1741,Tearin' up My Heart - Radio Edit,*NSYNC,209.56,110.046,0.806
1911,Tearin' up My Heart - Radio Edit,*NSYNC,211,110.054,0.784
1592,Little Green Apple,Tumble Tots,47.547,110.082,0.545
816,Mannish Boy,Muddy Waters,175.733,110.091,0.478
1151,Now Or Never,Halsey,214.802,110.091,0.485
1363,Burning youth,Hyukoh,128.34,110.182,0.174
173,Her Fantasy,Matthew Dear,374.133,110.325,0.207
509,Her Fantasy,Matthew Dear,374.133,110.325,0.207
1233,Even If,MercyMe,255.16,110.522,0.13
1232,Broken Things,Matthew West,187.013,110.54,0.262
594,Rock Creek Park,The Blackbyrds,275.907,110.615,0.618
751,Good Mistake,Mr Little Jeans,256.133,110.639,0.912
400,Sweet Power  Your Embrace,James Mason,318.261,110.761,0.854
98,NOBO,Tijuana Panthers,247.39,110.815,0.689
1537,It Never Entered my Mind,Mulgrew Miller,391.707,110.821,0.22
1888,Someday - Remastered,Sugar Ray,243.333,110.832,0.934
1538,Blue in Green,Miles Davis,337.733,110.926,0.155
36,Check,Young Thug,230.693,110.953,0.372
1824,Just The Girl,The Click Five,234.147,110.958,0.725
179,Okay,Holy Ghost!,273.853,110.983,0.867
1164,do re mi,Blackbear,212.027,110.991,0.16
474,Bizness,tUnE-yArDs,263.733,111.01,0.616
522,Kim & Jessie,M83,322.933,111.015,0.228
806,Be Brave,The Strange Boys,178.867,111.027,0.956
395,Wait for a Minute,tUnE-yArDs,233.813,111.038,0.373
363,Number One,Tuxedo,252.663,111.044,0.79
957,Just A Little Lovin',Dusty Springfield,138.933,111.057,0.561
913,I'm Walkin' - 2002 Digital Remaster,Fats Domino,128.053,111.165,0.975
1588,Curse of the Spinach,Trout Fishing in America,100.693,111.405,0.441
406,Bustin' Loose,Chuck Brown and the Soul Searchers,462.467,111.457,0.939
714,Reflektor,Arcade Fire,453.949,111.524,0.663
1529,I Got It Bad,Enrico Pieranunzi,440.133,111.643,0.0728
764,Man Of The Year,ScHoolboy Q,216.013,111.906,0.355
741,Stay,Rihanna,240.707,111.927,0.0968
11,Subways - In Flagranti Extended Edit,The Avalanches,358.187,111.951,0.524
1801,God Is a DJ,P!nk,225.4,111.955,0.431
515,Brothers,The War On Drugs,269,111.958,0.524
655,Hulk (Dillon Francis Remix),Clockwork,227.143,111.959,0.372
1184,Passionfruit,Drake,298.941,111.963,0.372
728,Falling,HAIM,257.733,111.969,0.31
438,Polish Girl,Neon Indian,264,111.98,0.455
440,Civilization,Justice,250.826,111.984,0.295
411,Walking Into Sunshine,Central Line,474.04,112,0.847
610,Reckless (With Your Love) - Tensnake Remix,Azari & III,420.384,112.007,0.397
651,Wop (Official Version),J. Dash,230.627,112.007,0.658
656,Dill the Noise,Dillon Francis and Kill The Noise,295.714,112.008,0.424
621,Lofticries,Purity Ring,239.613,112.011,0.302
174,Little People (Black City),Matthew Dear,560.6,112.014,0.559
1229,Cool,Gwen Stefani,189.333,112.017,0.78
1869,Back to You,WILD,195,112.02,0.451
1739,I Want You Back - Radio Edit,*NSYNC,199.787,112.042,0.865
1923,Last Kiss,Pearl Jam,195.467,112.053,0.758
449,Civilization,Justice,251.011,112.065,0.238
161,Coming Home,Leon Bridges,206.387,112.137,0.462
253,Sitting Pretty (feat. Wiz Khalifa),Ty Dolla $ign,206.378,112.14,0.307
1338,Manufactured Existence,Lord of War,267.209,112.351,0.254
927,No Woman,Whitney,238.4,112.357,0.414
1782,Human,Jon McLaughlin,252.053,112.377,0.441
962,Hung Over,The Martini's,126.467,112.378,0.74
1897,Cannonball,The Breeders,215.573,112.49,0.781
745,San Francisco (Be Sure to Wear Flowers In Your Hair) - Single Version,Scott McKenzie,178.507,112.575,0.464
800,18 With A Bullet,Pete Wingfield,252.333,112.575,0.26
873,Oogum Boogum Song,Brenton Wood,186.567,112.7,0.954
283,Enjoy The Silence - Remastered Version Original,Depeche Mode,253.587,112.923,0.738
1330,Dance of the Witch,At Rest,282.101,112.94,0.16
1152,No Promises (feat. Demi Lovato),Cheat Codes,223.504,112.956,0.609
241,Uncle ACE,Blood Orange,256.693,112.977,0.748
542,Get Up,Craig Bratley,397.166,112.98,0.269
692,The Way We Are,Kate Boy,252.313,113.015,0.831
826,Giudecca,Ghost Culture,252.038,113.036,0.358
1033,Yours If You Want It,Rascal Flatts,208.733,113.054,0.481
999,Father Stretch My Hands Pt. 1,Kanye West,135.92,113.074,0.429
1344,I  the Weak,The Voynich Code,275.719,113.106,0.251
859,Night on Bald Mountain,Modest Mussorgsky,700.027,113.12,0.0549
244,Crosstown Traffic,Jimi Hendrix,139.267,113.263,0.539
1672,Lost Without U,Robin Thicke,254.147,113.306,0.81
1437,dance alot,Various Artists,16.588,113.457,0.598
398,Huarache Lights,Hot Chip,329.169,113.507,0.398
782,You'll Never Walk Alone - 2002 Remastered Version,Gerry & The Pacemakers,160.187,113.564,0.282
186,The Wire,HAIM,245.293,113.678,0.496
1320,Permanent Intoxication,Mycelia,282.401,113.711,0.131
423,Origins,Tennis,208.139,113.907,0.959
1483,Issues - Alan Walker Remix,Julia Michaels,181,113.946,0.655
1885,You Get What You Give,New Radicals,300.773,113.961,0.727
1178,Issues,Julia Michaels,176.347,113.962,0.45
1262,Lifer,MercyMe,201.093,113.981,0.96
426,Losing You,Solange,260.4,113.997,0.469
1345,American Dream,Chelsea Grin,198.947,114.001,0.245
551,Space Cakes - Original,Tanner Ross,375.179,114.003,0.314
791,Bulbform,TR/ST,291.092,114.019,0.416
92,Swerve,ILoveMakonnen,268.421,114.047,0.399
1506,Cool for the Summer,Demi Lovato,214.74,114.059,0.273
961,Mystery Of Love,Mr. Fingers,430.576,114.07,0.578
235,It #1,Ty Segall,151.853,114.217,0.416
871,Smoke On The Water,Deep Purple,342.173,114.243,0.889
47,Fantastic Man,William Onyeabor,386.16,114.28,0.947
885,Only You,Mac Demarco,178.772,114.407,0.736
1831,The Way You Make Me Feel,Michael Jackson,297.4,114.484,0.497
1135,Dance  Dance,Fall Out Boy,180.267,114.492,0.531
721,Play by Play,Autre Ne Veut,313.707,114.64,0.107
1123,Ya Me Enteré (feat. Nicky Jam) - Urban Version,Reik,219.227,114.679,0.8
988,Let's Dance (Single Version) [2002 Remastered Version],David Bowie,247.6,114.696,0.778
159,Know Yourself,Drake,275.84,114.812,0.16
190,Now Is Not The Time,CHVRCHES,224.72,114.845,0.357
628,Now Is Not the Time,CHVRCHES,224.747,114.865,0.345
437,Wild Window,Fool's Gold,176.893,114.902,0.697
1769,Ironic - 2015 Remastered,Alanis Morissette,230,114.926,0.34
884,Something About You - Extended Mix,Hayden James,326.318,114.959,0.717
891,Water,Jamaican Queens,260.4,114.969,0.2
1071,Flatliner (feat. Dierks Bentley),Cole Swindell,177.067,114.995,0.558
985,Something About You,Hayden James,225.181,114.999,0.676
1034,Roots,Zac Brown Band,231.173,115,0.666
1304,Defiled,Hive,229.859,115.003,0.231
163,Forever,Majid Jordan,256.32,115.004,0.445
1654,Skyscrapers,Daydreamer,383.495,115.005,0.0473
722,I Blame Myself,Sky Ferreira,237.04,115.02,0.821
372,Mamacita,Travis Scott,274.32,115.021,0.207
388,Grindin’ My Whole Life,HS87,322.093,115.032,0.369
845,Sunshine Of Your Love,Cream,250,115.076,0.821
1830,Black or White - Single Version,Michael Jackson,198.507,115.076,0.953
743,Sunshine Of Your Love,Cream,250.653,115.121,0.771
1734,Escapade,Janet Jackson,283.934,115.219,0.681
1958,Ice Ice Baby,Vanilla Ice,268.84,115.266,0.733
1853,The Arms of the One Who Loves You,Xscape,260.427,115.4,0.181
1794,Try Everything,Shakira,196.853,115.48,0.486
1569,Fools Rush In,Teddy Wilson,149.072,115.51,0.473
865,Cavern,Liquid Liquid,319.76,115.564,0.334
1514,I'll Wait And Pray,John Coltrane,206.36,115.642,0.229
1385,Zig Zag,Kwon Jin Ah,99.61,115.697,0.569
804,Way to be Loved,TOPS,263.397,115.732,0.621
932,Shut Up Kiss Me,Angel Olsen,202.2,115.942,0.357
229,Flying High (Part 1),Cloud One,384.907,115.945,0.946
1266,Run the Race,Holly Starr,207.052,115.985,0.637
1915,Smooth,Santana,294.987,115.996,0.96
508,Walk With Me,Memoryhouse,283.373,115.998,0.137
836,I Got a Feeling,Shit Robot,484.853,116.007,0.507
643,Get Lucky - Daft Punk Remix,Daft Punk,632.693,116.009,0.91
703,25 Bucks [feat. Purity Ring],Danny Brown,210.88,116.021,0.261
1315,Advent,Shotgun Surgeon,294.034,116.038,0.149
625,Get Lucky - Radio Edit,Daft Punk,248.413,116.047,0.865
966,Get Lucky,Daft Punk,369.627,116.049,0.86
1216,Get Lucky,Daft Punk,369.627,116.049,0.86
97,The Magnificent Seven - Remastered,The Clash,333.52,116.081,0.833
1558,Trust,Roy Hargrove,325.587,116.308,0.0621
787,The Great Gig In The Sky - 2011 Remastered Version,Pink Floyd,283.872,116.388,0.176
204,We Exist,Arcade Fire,343.784,116.392,0.354
1348,Unanswered,Suicide Silence,135.653,116.461,0.372
266,Cool It Now,New Edition,347.667,116.556,0.704
143,Smell Yo D*ck,Riskay,224.653,116.629,0.365
1726,On Bended Knee,Boyz II Men,329.907,116.631,0.204
1525,Ballad for MC,Grace Kelly,182.653,116.666,0.186
242,San Francisco,Foxygen,227.907,116.74,0.884
473,The Daily Mail,Radiohead,217.798,116.845,0.144
448,The Daily Mail,Radiohead,217.798,116.846,0.144
331,Atomic Bomb,William Onyeabor,479.547,116.873,0.965
863,Greetings,Joni Haastrup,373.333,116.956,0.796
1347,Flag of the Beast,Emmure,203.5,116.956,0.431
908,Nothing,HNNY,312,116.986,0.961
1902,SexyBack,Justin Timberlake,242.733,117,0.965
832,Stand Up - Tiger & Woods Remix,Pitchben,451.341,117.005,0.68
1207,Love You Like A Love Song,Selena Gomez & The Scene,188.453,117.008,0.875
348,Pacifier,Young Thug,237.867,117.012,0.401
1644,Summer Dreams,Michael Brun,203.302,117.021,0.463
1828,Billie Jean,Michael Jackson,293.827,117.046,0.856
